date1,date,DTB3,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY15,SVENY20,SVENY30,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY15,TIPSY20,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY15,BKEVENY20,
13/2/2018,2018-02-13,1.57,1.9719,2.1535,2.313,2.4484,2.5606,2.6519,2.7254,2.7839,2.8304,2.8673,2.9724,3.0396,3.219,0.1542,0.3531,0.4772,0.563,0.6281,0.6804,0.7238,0.7606,0.7923,0.9002,0.9562,1.9993,1.9599,1.9711,1.9975,2.0238,2.045,2.0601,2.0698,2.075,2.0722,2.0834,
14/2/2018,2018-02-14,1.56,2.0108,2.2323,2.4106,2.5528,2.6654,2.7541,2.8237,2.8781,2.9207,2.9543,3.0495,3.1108,3.2716,0.128,0.359,0.4984,0.5925,0.6624,0.7176,0.7627,0.8004,0.8325,0.9388,0.9916,2.1043,2.0516,2.0544,2.073,2.0917,2.1061,2.1154,2.1203,2.1218,2.1107,2.1193,
15/2/2018,2018-02-15,1.56,2.0177,2.2359,2.4111,2.5505,2.6602,2.746,2.8128,2.8646,2.9048,2.9361,3.0235,3.0815,3.242,0.1069,0.3395,0.478,0.5711,0.6401,0.6944,0.7389,0.7762,0.808,0.9146,0.9698,2.1289,2.0716,2.0724,2.0891,2.1059,2.1183,2.1257,2.1286,2.1281,2.1088,2.1117,
16/2/2018,2018-02-16,1.59,2.0205,2.2323,2.4015,2.5357,2.6415,2.7245,2.7894,2.84,2.8796,2.9107,2.9999,3.0599,3.2214,0.0777,0.3189,0.4614,0.5565,0.6267,0.6819,0.7271,0.7651,0.7976,0.9083,0.9685,2.1545,2.0826,2.0744,2.085,2.0978,2.1074,2.1129,2.1145,2.1132,2.0916,2.0913,
20/2/2018,2018-02-20,1.64,2.0403,2.2558,2.4233,2.5536,2.6551,2.7344,2.7966,2.8457,2.8849,2.9165,3.0149,3.0829,3.2334,0.105,0.3344,0.4703,0.5616,0.6293,0.6829,0.727,0.7643,0.7965,0.908,0.9712,2.1508,2.0889,2.0833,2.0935,2.1051,2.1137,2.1187,2.1206,2.12,2.1069,2.1117,
21/2/2018,2018-02-21,1.62,2.0449,2.2741,2.4514,2.5888,2.6956,2.7791,2.8448,2.8969,2.9386,2.9726,3.0808,3.1549,3.3061,0.1109,0.3499,0.4924,0.5879,0.6589,0.715,0.7613,0.8004,0.8341,0.9516,1.0185,2.1633,2.1014,2.0964,2.1077,2.1202,2.1297,2.1356,2.1382,2.1385,2.1292,2.1364,
22/2/2018,2018-02-22,1.61,2.0421,2.2607,2.4321,2.5666,2.6724,2.7559,2.8221,2.8751,2.9177,2.9526,3.0634,3.1391,3.298,0.0883,0.3302,0.4738,0.5703,0.642,0.6987,0.7456,0.7853,0.8196,0.9397,1.009,2.1724,2.1018,2.0927,2.1021,2.1139,2.1234,2.1295,2.1324,2.133,2.1237,2.1301,
23/2/2018,2018-02-23,1.61,2.037,2.2394,2.401,2.5298,2.6325,2.7144,2.7799,2.8324,2.8748,2.9095,3.0189,3.094,3.2611,0.0647,0.3001,0.4398,0.5341,0.6047,0.6609,0.7075,0.7473,0.7817,0.9038,0.9757,2.1747,2.1009,2.0901,2.0984,2.1097,2.1189,2.1248,2.1276,2.1278,2.1151,2.1183,
26/2/2018,2018-02-26,1.65,2.0279,2.2285,2.3877,2.5143,2.615,2.6954,2.7598,2.8118,2.8542,2.8892,3.0035,3.0839,3.2529,0.0063,0.243,0.3842,0.4806,0.5535,0.6121,0.6612,0.7033,0.7401,0.8727,0.9528,2.2221,2.1447,2.1301,2.1344,2.1419,2.1477,2.1507,2.1509,2.1491,2.1308,2.131,
27/2/2018,2018-02-27,1.64,2.0425,2.27,2.4426,2.5742,2.6749,2.7526,2.8129,2.8604,2.8983,2.9292,3.0297,3.1027,3.251,0.0489,0.3002,0.4452,0.541,0.6113,0.6664,0.7117,0.7499,0.7829,0.8994,0.9695,2.2211,2.1424,2.129,2.134,2.1413,2.1465,2.1487,2.1485,2.1464,2.1303,2.1332,
28/2/2018,2018-02-28,1.63,2.0493,2.2631,2.4284,2.5559,2.6541,2.7297,2.7881,2.8336,2.8694,2.898,2.9882,3.0579,3.2244,0.0651,0.3075,0.4471,0.5386,0.6051,0.657,0.6992,0.7347,0.7653,0.8725,0.9369,2.198,2.121,2.1088,2.1155,2.1245,2.1311,2.1344,2.1346,2.1327,2.1157,2.121,
1/3/2018,2018-03-01,1.60,2.0396,2.2274,2.3774,2.4964,2.5906,2.6649,2.7238,2.7708,2.8085,2.8393,2.9399,3.0158,3.1846,0.0333,0.2604,0.3942,0.4845,0.552,0.6057,0.6503,0.6882,0.7211,0.8378,0.9066,2.194,2.1169,2.1022,2.1061,2.113,2.1181,2.1205,2.1203,2.1182,2.1021,2.1092,
2/3/2018,2018-03-02,1.62,2.0472,2.2545,2.4156,2.5409,2.6386,2.7151,2.7753,2.8232,2.8616,2.8929,2.994,3.0672,3.2256,0.0328,0.2673,0.4057,0.4997,0.5705,0.6269,0.6737,0.7136,0.7481,0.8684,0.9362,2.2217,2.1483,2.1352,2.1388,2.1446,2.1484,2.1494,2.148,2.1449,2.1257,2.1311,
5/3/2018,2018-03-05,1.67,2.0431,2.2531,2.4186,2.5485,2.6503,2.7301,2.7927,2.8421,2.8814,2.9131,3.0124,3.0848,3.2521,0.0173,0.2579,0.4009,0.4991,0.5734,0.6331,0.6828,0.7252,0.7619,0.8895,0.9601,2.2359,2.1607,2.1476,2.1513,2.1567,2.1596,2.1593,2.1562,2.1512,2.1229,2.1247,
6/3/2018,2018-03-06,1.65,2.0532,2.2591,2.4232,2.5526,2.6538,2.7326,2.7938,2.8415,2.8788,2.9084,2.9983,3.0661,3.2379,0.0252,0.2626,0.4049,0.5031,0.5778,0.6378,0.6879,0.7305,0.7675,0.8953,0.9647,2.2339,2.1606,2.1476,2.1506,2.1548,2.156,2.1536,2.1483,2.1409,2.103,2.1014,
7/3/2018,2018-03-07,1.65,2.0549,2.2669,2.4312,2.5586,2.6575,2.7346,2.7949,2.8425,2.8804,2.9112,3.0095,3.0821,3.2466,0.0388,0.2605,0.3982,0.4962,0.5726,0.6352,0.6881,0.7337,0.7735,0.9124,0.9874,2.2281,2.1707,2.1604,2.1613,2.162,2.1597,2.1544,2.1467,2.1377,2.0971,2.0947,
8/3/2018,2018-03-08,1.64,2.0579,2.2616,2.4199,2.5428,2.6383,2.7128,2.771,2.8171,2.8538,2.8837,2.981,3.056,3.2281,0.0484,0.2678,0.4021,0.4961,0.5684,0.6271,0.6764,0.7188,0.7557,0.8853,0.9571,2.2133,2.1521,2.1407,2.1422,2.1444,2.144,2.1406,2.135,2.128,2.0957,2.0988,
9/3/2018,2018-03-09,1.64,2.0658,2.2787,2.4422,2.5682,2.6655,2.7409,2.7999,2.8464,2.8836,2.914,3.0136,3.09,3.259,0.0782,0.3004,0.4355,0.5298,0.6021,0.6607,0.7099,0.752,0.7886,0.916,0.9854,2.2005,2.1418,2.1327,2.1357,2.1388,2.1391,2.1365,2.1316,2.1253,2.0976,2.1046,
12/03/2018,2018-03-12,1.68,2.0763,2.2738,2.4288,2.5499,2.6443,2.7179,2.7754,2.8205,2.8562,2.8849,2.9766,3.0494,3.2318,0.087,0.3033,0.4341,0.5251,0.5949,0.6514,0.6987,0.7394,0.7748,0.899,0.9684,2.1868,2.1255,2.1157,2.1191,2.123,2.124,2.1217,2.1168,2.1102,2.0776,2.081,
13/03/2018,2018-03-13,1.70,2.0698,2.2618,2.4129,2.5312,2.6234,2.6952,2.7512,2.7951,2.8298,2.8577,2.9469,3.0182,3.1942,0.0959,0.3,0.4254,0.5135,0.5816,0.6371,0.6839,0.7242,0.7594,0.8837,0.9533,2.1658,2.1128,2.1058,2.1099,2.1136,2.1141,2.1112,2.1056,2.0983,2.0632,2.0648,
14/03/2018,2018-03-14,1.73,2.0729,2.261,2.4076,2.5214,2.6095,2.6777,2.7304,2.7714,2.8036,2.8293,2.91,2.9759,3.1485,0.0881,0.2865,0.4095,0.4967,0.5645,0.62,0.6669,0.7074,0.7427,0.8663,0.9336,2.1729,2.121,2.1119,2.1128,2.1132,2.1104,2.1045,2.0962,2.0866,2.0438,2.0423,
15/03/2018,2018-03-15,1.74,2.0893,2.2804,2.426,2.5369,2.6216,2.6865,2.7364,2.7753,2.8059,2.8305,2.911,2.9775,3.1387,0.1019,0.2993,0.4205,0.5058,0.5717,0.6253,0.6705,0.7094,0.7433,0.8619,0.9271,2.1784,2.1267,2.1164,2.1158,2.1148,2.1111,2.1047,2.0965,2.0873,2.0492,2.0504,
16/03/2018,2018-03-16,1.75,2.099,2.2985,2.4492,2.5631,2.6492,2.7147,2.7646,2.8032,2.8334,2.8576,2.9367,3.0031,3.1654,0.1395,0.3366,0.4564,0.5407,0.6057,0.6586,0.7032,0.7416,0.7751,0.8926,0.9578,2.159,2.1126,2.1066,2.1086,2.109,2.106,2.1,2.0918,2.0826,2.044,2.0453,
19/03/2018,2018-03-19,1.77,2.1132,2.3069,2.4541,2.5659,2.6511,2.7162,2.7663,2.8052,2.8359,2.8606,2.9422,3.0104,3.1756,0.1556,0.3525,0.4712,0.5538,0.617,0.6682,0.7112,0.7482,0.7803,0.8936,0.9574,2.1513,2.1015,2.0947,2.0973,2.0992,2.0981,2.094,2.0877,2.0803,2.0485,2.053,
20/03/2018,2018-03-20,1.78,2.1224,2.3359,2.4915,2.6057,2.6902,2.7535,2.8015,2.8388,2.8685,2.8928,2.978,3.0488,3.1929,0.1758,0.381,0.5027,0.5863,0.6498,0.7009,0.7435,0.7799,0.8115,0.9219,0.9837,2.1601,2.1105,2.1031,2.1039,2.1037,2.1007,2.0953,2.0886,2.0813,2.0561,2.0651,
21/03/2018,2018-03-21,1.71,2.1106,2.3161,2.4734,2.5934,2.6848,2.7543,2.8073,2.8479,2.8795,2.9045,2.9832,3.0487,3.2156,0.1332,0.3509,0.4806,0.5696,0.6369,0.691,0.7359,0.7742,0.8073,0.9219,0.9846,2.1829,2.1225,2.1129,2.1152,2.1173,2.1163,2.112,2.1053,2.0972,2.0613,2.064,
22/03/2018,2018-03-22,1.69,2.0942,2.2925,2.4402,2.5503,2.6329,2.6951,2.7426,2.7792,2.8082,2.8317,2.9121,2.9817,3.1402,0.1048,0.315,0.4398,0.5255,0.5903,0.6424,0.6858,0.7228,0.7548,0.8668,0.9294,2.1877,2.1252,2.1105,2.1074,2.1048,2.1002,2.0935,2.0854,2.0768,2.0453,2.0523,
23/03/2018,2018-03-23,1.71,2.0854,2.2725,2.4159,2.526,2.6108,2.6765,2.7277,2.7681,2.8004,2.8269,2.9159,2.9879,3.1512,0.0907,0.2988,0.4251,0.5134,0.5812,0.6363,0.6824,0.7219,0.7562,0.8751,0.9391,2.1818,2.1171,2.1009,2.0974,2.0952,2.0914,2.0857,2.0785,2.0707,2.0408,2.0488,
26/03/2018,2018-03-26,1.76,2.101,2.3031,2.4535,2.5656,2.6496,2.713,2.7615,2.799,2.8287,2.8529,2.9356,3.0056,3.1607,0.1232,0.3304,0.4557,0.5428,0.6094,0.6632,0.7081,0.7464,0.7796,0.8936,0.9541,2.18,2.123,2.1099,2.1068,2.1036,2.0983,2.0909,2.0823,2.0733,2.042,2.0515,
27/03/2018,2018-03-27,1.74,2.0869,2.2617,2.3955,2.4983,2.5775,2.639,2.687,2.7252,2.756,2.7814,2.8701,2.9448,3.1128,0.0907,0.2839,0.402,0.4855,0.5502,0.6031,0.6478,0.6864,0.72,0.8388,0.9047,2.171,2.1116,2.0963,2.0921,2.0888,2.0839,2.0774,2.0696,2.0614,2.0313,2.0401,
